"","uriProposicao","siglaTipo","numero","ano","codTema","tema","relevancia"
"1","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268647","INC",1,2021,35,"Arte, Cultura e Religião",0
"2","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268647","INC",1,2021,39,"Esporte e Lazer",0
"3","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268627","PRC",1,2021,34,"Administração Pública",0
"4","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268627","PRC",1,2021,53,"Processo Legislativo e Atuação Parlamentar",0
"5","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270377","REP",1,2021,53,"Processo Legislativo e Atuação Parlamentar",0
"6","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268421","RIC",1,2021,57,"Defesa e Segurança",0
"7","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270222","SIT",1,2021,54,"Energia, Recursos Hídricos e Minerais",0
"8","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270222","SIT",1,2021,70,"Finanças Públicas e Orçamento",0
"9","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268649","INC",2,2021,56,"Saúde",0
"10","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270544","REP",2,2021,53,"Processo Legislativo e Atuação Parlamentar",0
"11","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268422","RIC",2,2021,56,"Saúde",0
"12","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270534","SIT",2,2021,54,"Energia, Recursos Hídricos e Minerais",0
"13","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270534","SIT",2,2021,70,"Finanças Públicas e Orçamento",0
"14","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268697","PRC",2,2021,53,"Processo Legislativo e Atuação Parlamentar",0
"15","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268682","PDL",2,2021,62,"Ciência, Tecnologia e Inovação",0
"16","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268682","PDL",2,2021,70,"Finanças Públicas e Orçamento",0
"17","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268682","PDL",2,2021,55,"Relações Internacionais e Comércio Exterior",0
"18","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268652","INC",3,2021,44,"Direitos Humanos e Minorias",0
"19","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270800","PEC",3,2021,53,"Processo Legislativo e Atuação Parlamentar",0
"20","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268715","PLP",3,2021,40,"Economia",0
"21","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270908","REP",3,2021,53,"Processo Legislativo e Atuação Parlamentar",0
"22","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268423","RIC",3,2021,56,"Saúde",0
"23","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268778","PRC",3,2021,53,"Processo Legislativo e Atuação Parlamentar",0
"24","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268699","PDL",3,2021,34,"Administração Pública",0
"25","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268656","INC",4,2021,67,"Direito e Defesa do Consumidor",0
"26","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268656","INC",4,2021,44,"Direitos Humanos e Minorias",0
"27","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268656","INC",4,2021,61,"Viação, Transporte e Mobilidade",0
"28","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268808","PLP",4,2021,70,"Finanças Públicas e Orçamento",0
"29","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268808","PLP",4,2021,66,"Indústria, Comércio e Serviços",0
"30","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270909","REP",4,2021,53,"Processo Legislativo e Atuação Parlamentar",0
"31","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268425","RIC",4,2021,40,"Economia",0
"32","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268832","PRC",4,2021,44,"Direitos Humanos e Minorias",0
"33","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268832","PRC",4,2021,72,"Homenagens e Datas Comemorativas",0
"34","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268741","PDL",4,2021,41,"Cidades e Desenvolvimento Urbano",0
"35","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268741","PDL",4,2021,40,"Economia",0
"36","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268658","INC",5,2021,57,"Defesa e Segurança",0
"37","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268658","INC",5,2021,44,"Direitos Humanos e Minorias",0
"38","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268884","PLP",5,2021,70,"Finanças Públicas e Orçamento",0
"39","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268884","PLP",5,2021,66,"Indústria, Comércio e Serviços",0
"40","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270910","REP",5,2021,53,"Processo Legislativo e Atuação Parlamentar",0
"41","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268429","RIC",5,2021,34,"Administração Pública",0
"42","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268429","RIC",5,2021,56,"Saúde",0
"43","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268861","PRC",5,2021,44,"Direitos Humanos e Minorias",0
"44","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268861","PRC",5,2021,70,"Finanças Públicas e Orçamento",0
"45","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268861","PRC",5,2021,53,"Processo Legislativo e Atuação Parlamentar",0
"46","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268824","PDL",5,2021,61,"Viação, Transporte e Mobilidade",0
"47","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268660","INC",6,2021,34,"Administração Pública",0
"48","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268660","INC",6,2021,44,"Direitos Humanos e Minorias",0
"49","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268660","INC",6,2021,52,"Previdência e Assistência Social",0
"50","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268924","PLP",6,2021,42,"Direito Civil e Processual Civil",0
"51","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268924","PLP",6,2021,40,"Economia",0
"52","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268924","PLP",6,2021,56,"Saúde",0
"53","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270911","REP",6,2021,53,"Processo Legislativo e Atuação Parlamentar",0
"54","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268431","RIC",6,2021,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
"55","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268431","RIC",6,2021,51,"Estrutura Fundiária",0
"56","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268839","PDL",6,2021,43,"Direito Penal e Processual Penal",0
"57","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268839","PDL",6,2021,44,"Direitos Humanos e Minorias",0
"58","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268839","PDL",6,2021,58,"Trabalho e Emprego",0
"59","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268664","INC",7,2021,44,"Direitos Humanos e Minorias",0
"60","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268664","INC",7,2021,70,"Finanças Públicas e Orçamento",0
"61","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268664","INC",7,2021,52,"Previdência e Assistência Social",0
"62","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268933","PLP",7,2021,66,"Indústria, Comércio e Serviços",0
"63","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270912","REP",7,2021,53,"Processo Legislativo e Atuação Parlamentar",0
"64","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268432","RIC",7,2021,34,"Administração Pública",0
"65","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268432","RIC",7,2021,57,"Defesa e Segurança",0
"66","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269838","PRC",7,2021,53,"Processo Legislativo e Atuação Parlamentar",0
"67","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268865","PDL",7,2021,44,"Direitos Humanos e Minorias",0
"68","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268865","PDL",7,2021,52,"Previdência e Assistência Social",0
"69","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268865","PDL",7,2021,56,"Saúde",0
"70","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268668","INC",8,2021,34,"Administração Pública",0
"71","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268668","INC",8,2021,44,"Direitos Humanos e Minorias",0
"72","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268668","INC",8,2021,70,"Finanças Públicas e Orçamento",0
"73","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268668","INC",8,2021,52,"Previdência e Assistência Social",0
"74","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268668","INC",8,2021,58,"Trabalho e Emprego",0
"75","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268935","PLP",8,2021,34,"Administração Pública",0
"76","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268935","PLP",8,2021,56,"Saúde",0
"77","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270966","REP",8,2021,53,"Processo Legislativo e Atuação Parlamentar",0
"78","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268433","RIC",8,2021,34,"Administração Pública",0
"79","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268433","RIC",8,2021,57,"Defesa e Segurança",0
"80","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269964","PRC",8,2021,72,"Homenagens e Datas Comemorativas",0
"81","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269964","PRC",8,2021,53,"Processo Legislativo e Atuação Parlamentar",0
"82","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268888","PDL",8,2021,44,"Direitos Humanos e Minorias",0
"83","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268888","PDL",8,2021,66,"Indústria, Comércio e Serviços",0
"84","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268888","PDL",8,2021,56,"Saúde",0
"85","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268670","INC",9,2021,52,"Previdência e Assistência Social",0
"86","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268670","INC",9,2021,56,"Saúde",0
"87","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268936","PLP",9,2021,34,"Administração Pública",0
"88","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268936","PLP",9,2021,70,"Finanças Públicas e Orçamento",0
"89","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268936","PLP",9,2021,74,"Política, Partidos e Eleições",0
"90","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270967","REP",9,2021,53,"Processo Legislativo e Atuação Parlamentar",0
"91","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268435","RIC",9,2021,57,"Defesa e Segurança",0
"92","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270226","PRC",9,2021,72,"Homenagens e Datas Comemorativas",0
"93","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270226","PRC",9,2021,53,"Processo Legislativo e Atuação Parlamentar",0
"94","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268927","PDL",9,2021,56,"Saúde",0
"95","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268673","INC",10,2021,70,"Finanças Públicas e Orçamento",0
"96","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268673","INC",10,2021,58,"Trabalho e Emprego",0
"97","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270327","PRC",10,2021,53,"Processo Legislativo e Atuação Parlamentar",0
"98","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268436","RIC",10,2021,34,"Administração Pública",0
"99","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269020","PDL",10,2021,41,"Cidades e Desenvolvimento Urbano",0
"100","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269020","PDL",10,2021,40,"Economia",0
"101","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268698","INC",11,2021,56,"Saúde",0
"102","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269048","PLP",11,2021,70,"Finanças Públicas e Orçamento",0
"103","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269048","PLP",11,2021,61,"Viação, Transporte e Mobilidade",0
"104","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268437","RIC",11,2021,58,"Trabalho e Emprego",0
"105","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270693","PRC",11,2021,53,"Processo Legislativo e Atuação Parlamentar",0
"106","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269479","PDL",11,2021,51,"Estrutura Fundiária",0
"107","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268728","INC",12,2021,46,"Educação",0
"108","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268728","INC",12,2021,56,"Saúde",0
"109","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269486","PLP",12,2021,62,"Ciência, Tecnologia e Inovação",0
"110","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269486","PLP",12,2021,40,"Economia",0
"111","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269486","PLP",12,2021,70,"Finanças Públicas e Orçamento",0
"112","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268438","RIC",12,2021,34,"Administração Pública",0
"113","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268438","RIC",12,2021,40,"Economia",0
"114","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269706","PDL",12,2021,44,"Direitos Humanos e Minorias",0
"115","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268745","INC",13,2021,66,"Indústria, Comércio e Serviços",0
"116","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268439","RIC",13,2021,40,"Economia",0
"117","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268439","RIC",13,2021,66,"Indústria, Comércio e Serviços",0
"118","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268439","RIC",13,2021,58,"Trabalho e Emprego",0
"119","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270868","PRC",13,2021,53,"Processo Legislativo e Atuação Parlamentar",0
"120","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269817","PDL",13,2021,57,"Defesa e Segurança",0
"121","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269817","PDL",13,2021,44,"Direitos Humanos e Minorias",0
"122","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269817","PDL",13,2021,58,"Trabalho e Emprego",0
"123","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268771","INC",14,2021,40,"Economia",0
"124","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268771","INC",14,2021,56,"Saúde",0
"125","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268440","RIC",14,2021,70,"Finanças Públicas e Orçamento",0
"126","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268440","RIC",14,2021,66,"Indústria, Comércio e Serviços",0
"127","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270893","PRC",14,2021,53,"Processo Legislativo e Atuação Parlamentar",0
"128","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269958","PDL",14,2021,40,"Economia",0
"129","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269958","PDL",14,2021,53,"Processo Legislativo e Atuação Parlamentar",0
"130","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268825","INC",15,2021,57,"Defesa e Segurança",0
"131","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268825","INC",15,2021,46,"Educação",0
"132","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268825","INC",15,2021,56,"Saúde",0
"133","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269923","PLP",15,2021,40,"Economia",0
"134","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268444","RIC",15,2021,40,"Economia",0
"135","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268444","RIC",15,2021,70,"Finanças Públicas e Orçamento",0
"136","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268444","RIC",15,2021,66,"Indústria, Comércio e Serviços",0
"137","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2273191","PRC",15,2021,53,"Processo Legislativo e Atuação Parlamentar",0
"138","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2273191","PRC",15,2021,56,"Saúde",0
"139","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269978","PDL",15,2021,34,"Administração Pública",0
"140","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268827","INC",16,2021,56,"Saúde",0
"141","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268827","INC",16,2021,58,"Trabalho e Emprego",0
"142","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268827","INC",16,2021,61,"Viação, Transporte e Mobilidade",0
"143","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270292","PLP",16,2021,54,"Energia, Recursos Hídricos e Minerais",0
"144","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270292","PLP",16,2021,70,"Finanças Públicas e Orçamento",0
"145","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268445","RIC",16,2021,34,"Administração Pública",0
"146","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268445","RIC",16,2021,40,"Economia",0
"147","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2273336","PRC",16,2021,35,"Arte, Cultura e Religião",0
"148","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2273336","PRC",16,2021,53,"Processo Legislativo e Atuação Parlamentar",0
"149","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270081","PDL",16,2021,34,"Administração Pública",0
"150","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270081","PDL",16,2021,44,"Direitos Humanos e Minorias",0
"151","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268838","INC",17,2021,56,"Saúde",0
"152","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268838","INC",17,2021,58,"Trabalho e Emprego",0
"153","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268838","INC",17,2021,61,"Viação, Transporte e Mobilidade",0
"154","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270321","PLP",17,2021,54,"Energia, Recursos Hídricos e Minerais",0
"155","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270321","PLP",17,2021,70,"Finanças Públicas e Orçamento",0
"156","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268446","RIC",17,2021,56,"Saúde",0
"157","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2273422","PRC",17,2021,34,"Administração Pública",0
"158","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2273422","PRC",17,2021,37,"Comunicações",0
"159","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2273422","PRC",17,2021,53,"Processo Legislativo e Atuação Parlamentar",0
"160","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270087","PDL",17,2021,35,"Arte, Cultura e Religião",0
"161","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268841","INC",18,2021,53,"Processo Legislativo e Atuação Parlamentar",0
"162","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268841","INC",18,2021,56,"Saúde",0
"163","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270325","PLP",18,2021,57,"Defesa e Segurança",0
"164","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270325","PLP",18,2021,56,"Saúde",0
"165","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2273459","PRC",18,2021,53,"Processo Legislativo e Atuação Parlamentar",0
"166","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268447","RIC",18,2021,34,"Administração Pública",0
"167","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268447","RIC",18,2021,41,"Cidades e Desenvolvimento Urbano",0
"168","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270099","PDL",18,2021,34,"Administração Pública",0
"169","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270099","PDL",18,2021,44,"Direitos Humanos e Minorias",0
"170","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268923","INC",19,2021,56,"Saúde",0
"171","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268923","INC",19,2021,58,"Trabalho e Emprego",0
"172","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270541","PLP",19,2021,66,"Indústria, Comércio e Serviços",0
"173","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270541","PLP",19,2021,56,"Saúde",0
"174","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268448","RIC",19,2021,56,"Saúde",0
"175","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270271","PDL",19,2021,34,"Administração Pública",0
"176","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270271","PDL",19,2021,44,"Direitos Humanos e Minorias",0
"177","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268925","INC",20,2021,56,"Saúde",0
"178","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270906","PLP",20,2021,56,"Saúde",0
"179","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268450","RIC",20,2021,46,"Educação",0
"180","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270297","PDL",20,2021,57,"Defesa e Segurança",0
"181","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268934","INC",21,2021,67,"Direito e Defesa do Consumidor",0
"182","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268934","INC",21,2021,61,"Viação, Transporte e Mobilidade",0
"183","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268451","RIC",21,2021,46,"Educação",0
"184","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270298","PDL",21,2021,57,"Defesa e Segurança",0
"185","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268945","INC",22,2021,46,"Educação",0
"186","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268945","INC",22,2021,52,"Previdência e Assistência Social",0
"187","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268945","INC",22,2021,56,"Saúde",0
"188","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2271010","PLP",22,2021,34,"Administração Pública",0
"189","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2271010","PLP",22,2021,70,"Finanças Públicas e Orçamento",0
"190","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268452","RIC",22,2021,56,"Saúde",0
"191","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270299","PDL",22,2021,57,"Defesa e Segurança",0
"192","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268947","INC",23,2021,44,"Direitos Humanos e Minorias",0
"193","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268947","INC",23,2021,46,"Educação",0
"194","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2271879","PLP",23,2021,54,"Energia, Recursos Hídricos e Minerais",0
"195","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2271879","PLP",23,2021,70,"Finanças Públicas e Orçamento",0
"196","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268453","RIC",23,2021,61,"Viação, Transporte e Mobilidade",0
"197","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270300","PDL",23,2021,57,"Defesa e Segurança",0
"198","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268952","INC",24,2021,52,"Previdência e Assistência Social",0
"199","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268952","INC",24,2021,56,"Saúde",0
"200","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268643","PL",24,2021,44,"Direitos Humanos e Minorias",0
"201","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268643","PL",24,2021,70,"Finanças Públicas e Orçamento",0
"202","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268643","PL",24,2021,58,"Trabalho e Emprego",0
"203","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2272101","PLP",24,2021,70,"Finanças Públicas e Orçamento",0
"204","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268454","RIC",24,2021,56,"Saúde",0
"205","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270301","PDL",24,2021,34,"Administração Pública",0
"206","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270301","PDL",24,2021,52,"Previdência e Assistência Social",0
"207","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268972","INC",25,2021,46,"Educação",0
"208","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268972","INC",25,2021,56,"Saúde",0
"209","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268644","PL",25,2021,43,"Direito Penal e Processual Penal",0
"210","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268644","PL",25,2021,56,"Saúde",0
"211","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268455","RIC",25,2021,34,"Administração Pública",0
"212","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268455","RIC",25,2021,40,"Economia",0
"213","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270305","PDL",25,2021,57,"Defesa e Segurança",0
"214","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268996","INC",26,2021,44,"Direitos Humanos e Minorias",0
"215","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268996","INC",26,2021,70,"Finanças Públicas e Orçamento",0
"216","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268996","INC",26,2021,58,"Trabalho e Emprego",0
"217","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268645","PL",26,2021,44,"Direitos Humanos e Minorias",0
"218","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268645","PL",26,2021,70,"Finanças Públicas e Orçamento",0
"219","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268645","PL",26,2021,52,"Previdência e Assistência Social",0
"220","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268645","PL",26,2021,58,"Trabalho e Emprego",0
"221","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2273441","PLP",26,2021,70,"Finanças Públicas e Orçamento",0
"222","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268456","RIC",26,2021,57,"Defesa e Segurança",0
"223","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270306","PDL",26,2021,57,"Defesa e Segurança",0
"224","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268997","INC",27,2021,46,"Educação",0
"225","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268646","PL",27,2021,34,"Administração Pública",0
"226","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268646","PL",27,2021,43,"Direito Penal e Processual Penal",0
"227","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268457","RIC",27,2021,56,"Saúde",0
"228","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270307","PDL",27,2021,57,"Defesa e Segurança",0
"229","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268999","INC",28,2021,34,"Administração Pública",0
"230","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268999","INC",28,2021,37,"Comunicações",0
"231","https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268648","PL",28,2021,44,"Direitos Humanos e Minorias",0
